edge	PearsonCor
ENSDARG00000117541 (geneExprCor) ENSDARG00000073998	0.923881912876226
ENSDARG00000117541 (geneExprCor) ENSDARG00000078784	0.831386366209746
ENSDARG00000117541 (geneExprCor) ENSDARG00000087061	0.845404216441201
ENSDARG00000117541 (geneExprCor) ENSDARG00000090975	0.90524894144908
ENSDARG00000117541 (geneExprCor) ENSDARG00000091627	0.90754053105982
ENSDARG00000117541 (geneExprCor) ENSDARG00000092889	0.91318468640319
ENSDARG00000117541 (geneExprCor) ENSDARG00000092996	0.912147812611162
ENSDARG00000117541 (geneExprCor) ENSDARG00000093612	0.927790926418378
ENSDARG00000117541 (geneExprCor) ENSDARG00000094131	0.920690362139434
ENSDARG00000117541 (geneExprCor) ENSDARG00000094681	0.874889634415768
ENSDARG00000117541 (geneExprCor) ENSDARG00000095057	0.85595363150815
ENSDARG00000117541 (geneExprCor) ENSDARG00000096455	0.840891156438972
ENSDARG00000117541 (geneExprCor) ENSDARG00000097269	0.946719097263311
ENSDARG00000117541 (geneExprCor) ENSDARG00000097992	0.809756151640423
ENSDARG00000117541 (geneExprCor) ENSDARG00000099801	0.899476217434737
ENSDARG00000117541 (geneExprCor) ENSDARG00000099831	0.866685099506703
ENSDARG00000117541 (geneExprCor) ENSDARG00000100332	0.818602842411126
ENSDARG00000117541 (geneExprCor) ENSDARG00000100607	0.82682746198643
ENSDARG00000117541 (geneExprCor) ENSDARG00000102119	0.908430063952603
ENSDARG00000117541 (geneExprCor) ENSDARG00000103537	0.894707857150239
ENSDARG00000117541 (geneExprCor) ENSDARG00000105573	0.895120772887944
ENSDARG00000117541 (geneExprCor) ENSDARG00000105583	0.867053112551949
ENSDARG00000117541 (geneExprCor) ENSDARG00000105621	0.830453764149605
ENSDARG00000117609 (geneExprCor) ENSDARG00000007601	0.820490140731596
ENSDARG00000117609 (geneExprCor) ENSDARG00000037551	0.880780443111148
ENSDARG00000117609 (geneExprCor) ENSDARG00000052894	0.820553589360168
ENSDARG00000117609 (geneExprCor) ENSDARG00000055270	0.830213227816413
ENSDARG00000117609 (geneExprCor) ENSDARG00000078784	0.820947786681318
ENSDARG00000117609 (geneExprCor) ENSDARG00000087061	0.836758638079905
ENSDARG00000117609 (geneExprCor) ENSDARG00000092996	0.850941287170688
ENSDARG00000117609 (geneExprCor) ENSDARG00000094232	0.814176445109664
ENSDARG00000117609 (geneExprCor) ENSDARG00000094668	0.8632745450015
ENSDARG00000117609 (geneExprCor) ENSDARG00000094681	0.807145204728138
ENSDARG00000117609 (geneExprCor) ENSDARG00000095057	0.824082993252583
ENSDARG00000117609 (geneExprCor) ENSDARG00000097807	0.800441987881887
ENSDARG00000117609 (geneExprCor) ENSDARG00000100607	0.834114479811748
ENSDARG00000117609 (geneExprCor) ENSDARG00000102119	0.838072781455467
ENSDARG00000117609 (geneExprCor) ENSDARG00000117541	0.825539958766789
ENSDARG00000117610 (geneExprCor) ENSDARG00000000887	0.821535091645459
ENSDARG00000117610 (geneExprCor) ENSDARG00000007601	0.822672638317874
ENSDARG00000117610 (geneExprCor) ENSDARG00000011932	0.800477512225099
ENSDARG00000117610 (geneExprCor) ENSDARG00000014209	0.838785647416964
ENSDARG00000117610 (geneExprCor) ENSDARG00000037551	0.833257921705667
ENSDARG00000117610 (geneExprCor) ENSDARG00000073998	0.89589462902238
ENSDARG00000117610 (geneExprCor) ENSDARG00000092889	0.840982906787916
ENSDARG00000117610 (geneExprCor) ENSDARG00000093612	0.885660992051201
ENSDARG00000117610 (geneExprCor) ENSDARG00000094131	0.911359778683401
ENSDARG00000117610 (geneExprCor) ENSDARG00000096455	0.834229860709403
ENSDARG00000117610 (geneExprCor) ENSDARG00000097269	0.863867265541944
ENSDARG00000117610 (geneExprCor) ENSDARG00000103537	0.821205748571813
ENSDARG00000117610 (geneExprCor) ENSDARG00000117541	0.912778440809534
